post_id,text,timestamp,time,user_id,location,person,organization,doc_ner
630989895818530,Thư viện trg mình buổi chiều mở cửa tới mấy h ạ,1695230218.0,2023-09-21 00:16:58,602033605137872,[],[],[],
630651515852368,Cho e hỏi ngành kỹ thuật điện- điện tử có hc lên đc thạc sĩ ko ạ? E cảm ơn!,1695178890.0,2023-09-20 10:01:30,3904536003103301,[],[],[],
630857379165115,"Phòng Chính trị và Công tác sinh viên thông báo:
Các bạn sinh viên D23 không cần qua phòng CT&CTSV để nộp giấy photo CCCD mà nộp cho các bạn Đội cờ đỏ trong các hôm học SHCD để làm Bảo hiểm Y tế.
LƯU Ý: Chỉ đối với bạn nào chưa nộp hôm nhập học!",1695211436.0,2023-09-20 19:03:56,100035301214536,[],[],['Phòng Chính trị và Công tác sinh viên'],"phòng_chính_trị_và_công_tác_sinh_viên thông báo:
Các bạn sinh viên D23 không cần qua phòng CT&CTSV để nộp giấy photo CCCD mà nộp cho các bạn Đội cờ đỏ trong các hôm học SHCD để làm Bảo hiểm Y tế."
630310099219843,Nào nào các chú gà con lần đầu làm mất thẻ gửi xe điểm danh nào😀,1695124611.0,2023-09-19 18:56:51,354340290253421,[],[],[],
630658415851678,"Em vừa muốn có thu nhập vừa muốn tgia clb, cho em hỏi có clb nào tgia đc đi làm k ạ",1695180055.0,2023-09-20 10:20:55,869378547935393,[],[],[],
629516962632490,"Có quà nnhe các bạn oie. ai muốn gấu naào
Vào page Đội Co Đỏ PTIT nhận quà",1694994815.0,2023-09-18 06:53:35,569163568551497,[],[],['PTIT'],"Có quà nnhe các bạn oie. ai muốn gấu naào
Vào page Đội Co Đỏ ptit nhận quà"
630910889159764,Cho e hỏi đi qs có bị thu đt ko ạ 🥲,1695219086.0,2023-09-20 21:11:26,3518701835044211,[],[],[],
630774105840109,Trường mình năm ngoái mời ai đêm chào TSV vậy ạ ? 🥲,1695200131.0,2023-09-20 15:55:31,608286644568195,[],[],[],
630714509179402,"Cho em hỏi là,hôm gặp cố vấn không đi có được không ạ :((((",1695189188.0,2023-09-20 12:53:08,305855625160252,[],[],[],
630818865835633,Gần trường mk có chỗ nào bán bánh mì ngon ko anh cj😋😍,1695206859.0,2023-09-20 17:47:39,296647522971571,[],[],[],
627985579452295,Đông như chào tân 😀,1694759325.0,2023-09-15 13:28:45,100037648460053,[],['Đông'],[],đông như chào tân 😀
630931185824401,"Mn ơi cho em hỏi với
Lịch học tuần công dân của khoa cntt chuyển sang tối t7 đúng khong ạ?",1695221993.0,2023-09-20 21:59:53,321463213636029,[],[],['khoa c ##n ##t ##t'],"Mn ơi cho em hỏi với
Lịch học tuần công dân của khoa cntt chuyển sang tối t7 đúng khong ạ?"
630863099164543,Cho em xin in4 1 anh hình như ở CLB IT ạ. Em chỉ nhớ anh đó tóc đen highlight tóc bạc 🥹,1695212205.0,2023-09-20 19:16:45,661489022619122,[],[],[],
630222002561986,"[GIỚI THIỆU CLB IT PTIT]
Bạn yêu thích công nghệ, đam mê khám phá về thế giới số hóa và muốn tham gia cùng cộng đồng đáng yêu tại PTIT? Hãy đến với Câu Lạc Bộ IT PTIT - nơi sẽ đồng hành cùng bạn trên con đường… Xem thêm học tập và nghiên cứu về công nghệ thông tin.
❣️ IT PTIT là một câu lạc bộ học thuật tại Học viện Công nghệ Bưu chính Viễn thông, khoa Công nghệ Thông tin. CLB IT PTIT được thành lập vào năm 2014 với mục tiêu tạo cơ hội cho các sinh viên đam mê lập trình phát triển kỹ năng code và tư duy logic. Trong quá trình hoạt động, CLB đã và đang phát triển từng bước mạnh mẽ, đạt nhiều thành tích lớn nhỏ khác nhau trong quá trình hoạt động. Có thể nói IT PTIT là mái nhà chung cho những sinh viên có… Xem thêm",1695110663.0,2023-09-19 15:04:23,100042024003239,[],[],"['PTIT', 'Câu Lạc Bộ IT PTIT', 'khoa Công nghệ Thông tin', 'CLB IT PTIT', 'PTIT']","[GIỚI THIỆU CLB IT ptit]
Bạn yêu thích công nghệ, đam mê khám phá về thế giới số hóa và muốn tham gia cùng cộng đồng đáng yêu tại ptit? Hãy đến với câu_lạc_bộ_it_ptit - nơi sẽ đồng hành cùng bạn trên con đường… Xem thêm học tập và nghiên cứu về công nghệ thông tin. ❣️ IT PTIT là một câu lạc bộ học thuật tại Học viện Công nghệ Bưu chính Viễn thông, khoa_công_nghệ_thông_tin. clb_it_ptit được thành lập vào năm 2014 với mục tiêu tạo cơ hội cho các sinh viên đam mê lập trình phát triển kỹ năng code và tư duy logic. Có thể nói IT ptit là mái nhà chung cho những sinh viên có… Xem thêm"
630904225827097,Cho mình xin in4 bạn nữ áo trắng ngồi ghế t3 từ bên trái H14 buổi shcd tối t4 với lúc đầu thấy cạnh bạn áo đen mà xong bạn áo đen đi đâu á mình bị bạn hớp hồn rồi,1695218196.0,2023-09-20 20:56:36,643560557871751,[],[],[],
630627309188122,Em hỏi thật mấy anh chị bên CLB IT có cam kết phát ngyeu k ạ 😞 em muốn apply,1695174881.0,2023-09-20 08:54:41,300143119072974,[],[],[],
630713109179542,Dell 5420 i5-1240P Ram 16G SSD 512G Màn 14.0i 2k2 Cảm ứng xoay gập 360 dùng để học cntt ổn không ạ,1695188922.0,2023-09-20 12:48:42,1509527179791146,[],[],[],Dell 5420 i5-1240P Ram 16G SSD 512G Màn 14.0i 2k2 Cảm ứng xoay gập 360 dùng để học cntt ổn không ạ
630681982515988,Mọi người ơi trường mình tổ chức chào tân 29/9 hay 6/10 ạ,1695183981.0,2023-09-20 11:26:21,1298503531026522,[],[],[],
630842575833262,trường mình có cho chuyển ngành không ạ,1695210009.0,2023-09-20 18:40:09,681392310577572,[],[],[],
630715189179334,Mn cho mình hỏi thông tin về giấy chuyển Đảng thì liên hệ với thầy cô nào vậy ạ?,1695189320.0,2023-09-20 12:55:20,1211308939539920,[],[],[],
630763615841158,m.ng ơi trường mình tổ chức sự kiện sinh viên gì đó vào ngày nào ạ để em xúng xính váy quần,1695198199.0,2023-09-20 15:23:19,1239349090071323,[],[],[],
630730402511146,:)chị cờ đỏ áo xanh hôm nay xinh zay :3,1695192146.0,2023-09-20 13:42:26,641630561397390,[],[],[],
630237212560465,"Em chào anh chị ạ, em đang theo học TTĐPT thì nên vào clb nào ạ? Do em chưa biết hết đc các clb của trường nên muốn xin ý kiến của mn ạ. Em cảm ơn ạ",1695113118.0,2023-09-19 15:45:18,100018525857536,[],[],[],
630611742523012,Chưa đỗ ông nghè đã đe hàng tổng,1695172449.0,2023-09-20 08:14:09,100042024003239,[],[],[],
630742065843313,Ad ơi cho em hỏi in4 bạn nữ mặc áo hồng ngồi phòng 101 chiều hôm nay với. Chắc bị mẹ bạn ý quá rùi 👉👈,1695194413.0,2023-09-20 14:20:13,621357289823730,[],[],[],
630705972513589,"🆘8 giờ đếm ngược, nhanh tay ấn link đăng ký để trở thành một TNV của Đội Thanh Niên Vận Động Hiến Máu Học Viện Công Nghệ Bưu Chính Viễn Thông thui nèo 💃🆘

Đội Thanh Niên Vận Động Hiến Máu Học Viện Công Nghệ Bưu Chính Viễn Thông
20 tháng 9 lúc 12:00 ·

|COUNTDOWN 8 HOURS LEFT ⏳|

📌 Link đăng ký: https://bit.ly/DoimauBuuChinhTuyenTNV2023
📌Hạn nộp đơn: 20h00, ngày 20/09/2023

💌 Sau 10 ngày mở đơn, chúng tớ vô cùng háo hức khi được đón nhận từng lá đơn đầy nhiệtXem thêm huyết của các cậu gửi đến với mong muốn trở thành TNV của Đội máu Bưu Chính. Chúng tớ rất trân trọng tình yêu thương của các cậu dành cho Đội cũng như hứa hẹn một hành trình đầy thú vị trong năm học sắp tới, đừng bỏ lỡ nhé!

❌Vậy là chỉ còn vỏn vẹn 8h nữa thôi để các cậu trở thành 1 mảnh ghép nho nhỏ của đại gia đình Đội máu Bưu Chính. Liệu cậu đã sẵn sàng cho 1 chặng đường mới đầy thú vị cùng chúng tớ chưa? Còn chần chờ gì nữa mà không nhanh tay apply vào Đội thôi nào.
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
✨ĐỘI MÁU BƯU CHÍNH TUYỂN TÌNH NGUYỆN VIÊN 2023 ✨
⏰ Thời gian đăng ký: 10-20/9/2023
📌 Link đăng ký: https://bit.ly/DoimauBuuChinhTuyenTNV2023
🔎 CẬP NHẬT THÔNG TIN TẠI FANPAGE:
https://www.facebook.com/PtitQuayTitDaQuayLaTit
📞 Liên hệ: 034 996 1357 ( Ms.Thảo - Đội trưởng )
#DoimauBuuChinh
#TuyenTNV2023",1695187589.0,2023-09-20 12:26:29,100031499724122,[],[],"['Học Viện Công Nghệ Bưu Chính Viễn Thông ##Chi ##nh ##Tuy ##en', 'Thảo ##Chi']","🆘8 giờ đếm ngược, nhanh tay ấn link đăng ký để trở thành một TNV của Đội Thanh Niên Vận Động Hiến Máu Học Viện Công Nghệ Bưu Chính Viễn Thông thui nèo 💃🆘

Đội Thanh Niên Vận Động Hiến Máu Học Viện Công Nghệ Bưu Chính Viễn Thông
20 tháng 9 lúc 12:00 ·

|COUNTDOWN 8 HOURS LEFT ⏳|

📌 Link đăng ký: https://bit.ly/DoimauBuuChinhTuyenTNV2023
📌Hạn nộp đơn: 20h00, ngày 20/09/2023

💌 Sau 10 ngày mở đơn, chúng tớ vô cùng háo hức khi được đón nhận từng lá đơn đầy nhiệtXem thêm huyết của các cậu gửi đến với mong muốn trở thành TNV của Đội máu Bưu Chính. -\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
✨ĐỘI MÁU BƯU CHÍNH TUYỂN TÌNH NGUYỆN VIÊN 2023 ✨
⏰ Thời gian đăng ký: 10-20/9/2023
📌 Link đăng ký: https://bit.ly/DoimauBuuChinhTuyenTNV2023
🔎 CẬP NHẬT THÔNG TIN TẠI FANPAGE:
https://www.facebook.com/PtitQuayTitDaQuayLaTit
📞 Liên hệ: 034 996 1357 ( Ms.Thảo - Đội trưởng )
#DoimauBuuChinh
#TuyenTNV2023"
628993936018126,"Xin chào tất cả các e D23 PTIT

PHOTO LÃ QUANG có bán đầy đủ tài liệu học tập dành cho các em sinh viên PTIT.
Tài liệu giành cho năm nhất D23 trường PTIT đã có đầy đủ giáo trình và đề cương cho tất cả các chuyênXem thêm ngành.
Các em có thể inbox Anh/ chị để đặt tài liệu hoặc in - photo tài liệu mình cần.
A có để giá cho các e tiện tham khảo.
Để đặt tài liệu học tập các e có thể inbox hoặc Zalo để được giá ưu đãi. 0989869992.

Đ/c: 86 ngõ 1 Ao Sen.",1694914189.0,2023-09-17 08:29:49,100003850403720,['Ao Sen'],[],"['PTIT', ' PTIT']","Xin chào tất cả các e D23 ptit

PHOTO LÃ QUANG có bán đầy đủ tài liệu học tập dành cho các em sinh viên ptit. Tài liệu giành cho năm nhất D23 trường_ptit đã có đầy đủ giáo trình và đề cương cho tất cả các chuyênXem thêm ngành. Đ/c: 86 ngõ 1 ao_sen."
630629392521247,"Các anh chị cho em hỏi lịch nộp 2 bản photo cccd để đăng ký bảo hiểm y tế và địa điểm nộp ở đâu ạ, em cảm ơn nhiều",1695175162.0,2023-09-20 08:59:22,753269496571267,[],[],[],
630581539192699,"Chuyện là bữa trước em thấy hôm chào Tân tuyển tình nguyện viên hay cộng tác viên í ạ, nhưng giờ em ko biết bài trôi đi đâu rồi. A/C bạn bè nào có link đăng kí có thể gửi em được khum ạ 👉👈",1695166971.0,2023-09-20 06:42:51,100066266774881,[],[],[],
630326082551578,Có anh chị nào học song bằng không ạ em muốn biết học song bằng có khó lắm không và liệu tốt nghiệp được không,1695126796.0,2023-09-19 19:33:16,719423623303054,[],[],[],
630168362567350,Cho e hỏi lm thẻ ngân hàng của trg có bắt buộc k ạ. Tại e có đky làm tài khoản agribank từ trc r ạ,1695101155.0,2023-09-19 12:25:55,3142880839347678,[],[],[],
630351769215676,Mọi người cho em hỏi là có được đi SHCD hộ bạn không ạ và đi SHCD có được mặc quần đùi k ạ,1695130333.0,2023-09-19 20:32:13,807469854446952,[],[],[],
630455592538627,Shcd mag vở ko mn oi,1695143821.0,2023-09-20 00:17:01,631330059066776,[],[],[],
630283799222473,10s 1 mã ko chụp đc thì chúng ta live đi các bạn 🤡,1695120759.0,2023-09-19 17:52:39,863764341823764,[],[],[],
630342999216553,"Chỉ còn 1 ngày nữa đóng đơn mà em phân vân quá. Em không biết gì về lập trình, với cả em thấy bảo training khó lắm ạ. Anh chị cho em chút ý kiến được k.
Em chưa tgia clb bh sợ k vào đc ạ",1695129062.0,2023-09-19 20:11:02,680842983890344,[],[],[],
628076452776541,Chào đón Tân Sinh Viên D23😘😘,1694774026.0,2023-09-15 17:33:46,100012896613028,[],[],[],
630217202562466,Trung bình tân sinh viên,1695109840.0,2023-09-19 14:50:40,100042024003239,[],[],[],
630291019221751,"mai là buổi học đầu tiên của em tại Trường,ko biết có nên mặc áo MU ko ạ?",1695121680.0,2023-09-19 18:08:00,680477343618081,[],[],['MU'],"mai là buổi học đầu tiên của em tại Trường,ko biết có nên mặc áo mu ko ạ?"
629941155923404,Nay em đi quẩy bên hanu hết mình🤣 mong trường mình sẽ quẩy mạnh hơn🤣,1695059975.0,2023-09-19 00:59:35,165756686543311,[],[],[],
630371515880368,"[SỰ KẾT HỢP HOÀN HẢO GIỮA MARKETING & TECHNOLOGY]

💎Xu hướng hiện đại trong việc kết hợp marketing và công nghệ tạo ra một lĩnh vực gọi là ""Marketing công nghệ"" (technology-driven marketing) hoặc ""MarTech"".Xem thêm Cũng chính vì thế mà ngày nay, phân tích dữ liệu đóng vai trò quan trọng đối với Marketers trong việc hiểu rõ hơn về khách hàng, đánh giá hiệu quả của chiến dịch và đưa ra quyết định thông minh.

👉Dưới đây là một số thành công rực rỡ của việc kết hợp marketing và công nghệ trong một vài lĩnh vực. Chúng ta hãy cùng tìm hiểu chi tiết trong từng ảnh nhé!
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
THÔNG TIN LIÊN HỆ:
➤ Fanpage: https://www.facebook.com/martechclub
➤ Email: martechclb@gmail.com
➤ Hotline: 0822157611 (Ms Dung)
➤ Địa chỉ: Km10, Trần Phú, Học viện Công nghệ Bưu chính Viễn thông, Hà Nội.
#martechclub #marketing #technology #ptit",1695132756.0,2023-09-19 21:12:36,100075589076242,['Hà Nội'],[],[],"[SỰ KẾT HỢP HOÀN HẢO GIỮA MARKETING & TECHNOLOGY]

💎Xu hướng hiện đại trong việc kết hợp marketing và công nghệ tạo ra một lĩnh vực gọi là ""Marketing công nghệ"" (technology-driven marketing) hoặc ""MarTech"".Xem thêm Cũng chính vì thế mà ngày nay, phân tích dữ liệu đóng vai trò quan trọng đối với Marketers trong việc hiểu rõ hơn về khách hàng, đánh giá hiệu quả của chiến dịch và đưa ra quyết định thông minh. -\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
THÔNG TIN LIÊN HỆ:
➤ Fanpage: https://www.facebook.com/martechclub
➤ Email: martechclb@gmail.com
➤ Hotline: 0822157611 (Ms Dung)
➤ Địa chỉ: Km10, Trần Phú, Học viện Công nghệ Bưu chính Viễn thông, hà_nội."
630372089213644,"Chắc ai đó sẽ cần

Marketing Club
19 tháng 9 lúc 20:55 ·

[SỰ KẾT HỢP HOÀN HẢO GIỮA MARKETING & TECHNOLOGY]

💎Xu hướng hiện đại trong việc kết hợp marketing và công nghệ tạo ra một lĩnh vực gọi là ""Marketing công nghệ"" (technology-driven marketing) hoặc ""MarTech"".Xem thêm Cũng chính vì thế mà ngày nay, phân tích dữ liệu đóng vai trò quan trọng đối với Marketers trong việc hiểu rõ hơn về khách hàng, đánh giá hiệu quả của chiến dịch và đưa ra quyết định thông minh.

👉Dưới đây là một số thành công rực rỡ của việc kết hợp marketing và công nghệ trong một vài lĩnh vực. Chúng ta hãy cùng tìm hiểu chi tiết trong từng ảnh nhé!
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
THÔNG TIN LIÊN HỆ:
➤ Fanpage: https://www.facebook.com/martechclub
➤ Email: martechclb@gmail.com
➤ Hotline: 0822157611 (Ms Dung)
➤ Địa chỉ: Km10, Trần Phú, Học viện Công nghệ Bưu chính Viễn thông, Hà Nội.
#martechclub #marketing #technology #ptit",1695132830.0,2023-09-19 21:13:50,100075589076242,['Hà Nội'],[],[],"-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
THÔNG TIN LIÊN HỆ:
➤ Fanpage: https://www.facebook.com/martechclub
➤ Email: martechclb@gmail.com
➤ Hotline: 0822157611 (Ms Dung)
➤ Địa chỉ: Km10, Trần Phú, Học viện Công nghệ Bưu chính Viễn thông, hà_nội."
630222519228601,Cho e hỏi trường mk có lớp dạy thêm t.anh nào cho mất gốc ko ạ??,1695110730.0,2023-09-19 15:05:30,7000637776694507,[],[],[],
630307059220147,Hãy yêu trường để được nhận học bổng đến với cứ sở hoa anh đào free🤓,1695124152.0,2023-09-19 18:49:12,100037694629000,[],[],[],
630405362543650,"Ban Múa của Văn Hoá Nghệ Thuật nghệ cả củ quá. Cuối cùng thì project “Hối Duyên” cũng đã chính thức công bố. Đơn tuyển thành viên Gen 15 của CLB còn hạn đến ngày 23/09.
Đăng ký để trở thành một phần của CLB chúng tớ thui nào:
https://forms.gle/svFXsugwhtwEAXYT7

CLB Văn Hóa Nghệ Thuật PTIT
19 tháng 9 lúc 20:30 ·

HỐI DUYÊN (MASEW X KHOI VU) - DANCE PERFORMANCE
[Choreography by Ban Múa - CLB Văn Hoá Nghệ Thuật PTIT]

""Trăng đã tỏ, lời yêu đã ngỏ
Cớ sao lòng bâng khuâng
Sau tấm khăn đỏ…
Liệu có chăng là ân hận?""

❤️ NằmXem thêm trong mini album kết hợp âm thanh nhạc cụ dân tộc của Masew, “Hối Duyên” bày tỏ nỗi xót xa cho một tình yêu bất thành, ""đoạn trường tân thanh"" về mối quan hệ âm dương cách biệt, mãi mãi xa rời.

💥 Hãy cùng những tài năng múa của CLB Văn Hoá Nghệ Thuật phiêu du vào dòng cảm xúc “Hối Duyên” qua âm hưởng dân gian được kết hợp giữa tiếng sáo tiêu H'Mông du dương, tiếng trống rộn ràng của nhạc điện tử cùng giọng ca ma mị của Khoi Vu. Hơn nữa, màn trình diễn tuyệt vời còn được thể hiện bởi những… Xem thêm",1695136782.0,2023-09-19 22:19:42,100012223157705,[],['Hối Duyên'],['CLB Văn Hoá Nghệ Thuật PTIT'],"Đăng ký để trở thành một phần của CLB chúng tớ thui nào:
https://forms.gle/svFXsugwhtwEAXYT7

CLB Văn Hóa Nghệ Thuật PTIT
19 tháng 9 lúc 20:30 ·

HỐI DUYÊN (MASEW X KHOI VU) - DANCE PERFORMANCE
[Choreography by Ban Múa - clb_văn_hoá_nghệ_thuật_ptit]

""Trăng đã tỏ, lời yêu đã ngỏ
Cớ sao lòng bâng khuâng
Sau tấm khăn đỏ…
Liệu có chăng là ân hận?"" ❤️ NằmXem thêm trong mini album kết hợp âm thanh nhạc cụ dân tộc của Masew, “hối_duyên” bày tỏ nỗi xót xa cho một tình yêu bất thành, ""đoạn trường tân thanh"" về mối quan hệ âm dương cách biệt, mãi mãi xa rời."
629896955927824,Clb CDA chưa mở đăng ký hả mn,1695053098.0,2023-09-18 23:04:58,981471679634179,[],[],[],
621440726773447,"🔥 Tiktok chính thức của CLB Bóng Đá Bưu Chính 🔥
Cả nhà cho xin 1 fl để theo dõi các hoạt động thú vị của CLB trên kênh này nha.
Kênh:
https://www.tiktok.com/@clbbongdabuuchinh?_t=8fLI48ChnOM&_r=1",1693625114.0,2023-09-02 10:25:14,100023554990085,[],[],['CLB Bóng Đá Bưu Chính'],"🔥 Tiktok chính thức của clb_bóng_đá_bưu_chính 🔥
Cả nhà cho xin 1 fl để theo dõi các hoạt động thú vị của CLB trên kênh này nha."
630372912546895,"📌 Link đăng kí: https://forms.gle/svFXsugwhtwEAXYT7
⏳ Thời gian: 12/09/2023 - 23/09/2023
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
🔥 “VĂN HÓA NGHỆ THUẬT - LUÔN LUÔN GIỮ NIỀM ĐAM MÊ” 🔥
🎼 CLB Văn Hóa NghệXem thêm Thuật PTIT - PTIT Culture and Arts Club
💌 Email: vhnt.ptit.hn@gmail.com
🎬 Youtube: CLB Văn Hóa Nghệ Thuật PTIT
☎️ Contact:
Nguyễn Ngọc Minh: 0326856505
Nguyễn Hoàng Nghĩa: 0347892101
🏣 Address: Học viện Công nghệ Bưu chính Viễn thông (Km10, Đường Nguyễn Trãi, Q. Hà Đông, Hà Nội).

CLB Văn Hóa Nghệ Thuật PTIT
19 tháng 9 lúc 20:30 ·

HỐI DUYÊN (MASEW X KHOI VU) - DANCE PERFORMANCE
[Choreography by Ban Múa - CLB Văn Hoá Nghệ Thuật PTIT]

""Trăng đã tỏ, lời yêu đã ngỏ
Cớ sao lòng bâng khuâng
Sau tấm khăn đỏ…
Liệu có chăng là ân hận?""

❤️ NằmXem thêm trong mini album kết hợp âm thanh nhạc cụ dân tộc của Masew, “Hối Duyên” bày tỏ nỗi xót xa cho một tình yêu bất thành, ""đoạn trường tân thanh"" về mối quan hệ âm dương cách biệt, mãi mãi xa rời.

💥 Hãy cùng những tài năng múa của CLB Văn Hoá Nghệ Thuật phiêu du vào dòng cảm xúc “Hối Duyên” qua âm hưởng dân gian được kết hợp giữa tiếng sáo tiêu H'Mông du dương, tiếng trống rộn ràng của nhạc điện tử cùng giọng ca ma mị của Khoi Vu. Hơn nữa, màn trình diễn tuyệt vời còn được thể hiện bởi những… Xem thêm",1695132928.0,2023-09-19 21:15:28,100047281012121,['Hà Nội'],['Hối Duyên'],['CLB Văn Hoá Nghệ Thuật PTIT'],"📌 Link đăng kí: https://forms.gle/svFXsugwhtwEAXYT7
⏳ Thời gian: 12/09/2023 - 23/09/2023
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-
🔥 “VĂN HÓA NGHỆ THUẬT - LUÔN LUÔN GIỮ NIỀM ĐAM MÊ” 🔥
🎼 CLB Văn Hóa NghệXem thêm Thuật PTIT - PTIT Culture and Arts Club
💌 Email: vhnt.ptit.hn@gmail.com
🎬 Youtube: CLB Văn Hóa Nghệ Thuật PTIT
☎️ Contact:
Nguyễn Ngọc Minh: 0326856505
Nguyễn Hoàng Nghĩa: 0347892101
🏣 Address: Học viện Công nghệ Bưu chính Viễn thông (Km10, Đường Nguyễn Trãi, Q. Hà Đông, hà_nội). CLB Văn Hóa Nghệ Thuật PTIT
19 tháng 9 lúc 20:30 ·

HỐI DUYÊN (MASEW X KHOI VU) - DANCE PERFORMANCE
[Choreography by Ban Múa - clb_văn_hoá_nghệ_thuật_ptit]

""Trăng đã tỏ, lời yêu đã ngỏ
Cớ sao lòng bâng khuâng
Sau tấm khăn đỏ…
Liệu có chăng là ân hận?"" ❤️ NằmXem thêm trong mini album kết hợp âm thanh nhạc cụ dân tộc của Masew, “hối_duyên” bày tỏ nỗi xót xa cho một tình yêu bất thành, ""đoạn trường tân thanh"" về mối quan hệ âm dương cách biệt, mãi mãi xa rời."
629832495934270,"Có bạn nào đăng kí vé xe bus tháng chưa?
Cho mình hỏi thẻ sinh viên tạm thời có đăng kí được không vậy?
Mình cảm ơn nhiều!",1695044361.0,2023-09-18 20:39:21,663155122442295,[],[],[],
629870179263835,"Trường mình có clb bóng rổ hay gui không aaaa, em không biết phải tìm ở đâu ạ🥲 em gấc mún apply, em cam on ak!",1695049517.0,2023-09-18 22:05:17,100014470510077,[],[],[],
629899405927579,"Nãy tôi thấy có ông kêu không có người yêu

Crush in PTIT
11 tháng 9 lúc 20:00 ·

[SỰ KIỆN GHÉP ĐÔI ONLINE - PHÁT NGƯỜI YÊU TẠI PTIT]

Link đăng ký: https://forms.gle/qkdzFWNpYvctJXTu6

Như các bạn đã biết, CDA thành lập ra dự án Crush in PTIT với mục đích phát người yêu miễn phí cho con dânXem thêm PTIT, chấm dứt mọi sự bất hạnh trong tình cảm, đưa những trái tim cô đơn đến gần với nhau. Bên cạnh chat ẩn danh botbot, chúng mình đã từng hứa vào tháng 8 âm này sẽ tổ chức một sự kiện ghép đôi giúp các bạn kịp thời kiếm người yêu đi chơi trung thu. Nói được là sẽ làm được, chúng mình xin chính thức mở chương trình ghép đôi online.
________
Cách thức tham dự
1. Điền form giới thiệu bản thân và gu người yêu của mình (tính cách, ngoại hình, độ tuổi,...).
2. Admin sẽ đọc, ghép cặp 2 người… Xem thêm",1695053437.0,2023-09-18 23:10:37,100042024003239,[],[],['PTIT'],"Nãy tôi thấy có ông kêu không có người yêu

Crush in ptit
11 tháng 9 lúc 20:00 ·

[SỰ KIỆN GHÉP ĐÔI ONLINE - PHÁT NGƯỜI YÊU TẠI ptit]

Link đăng ký: https://forms.gle/qkdzFWNpYvctJXTu6

Như các bạn đã biết, CDA thành lập ra dự án Crush in ptit với mục đích phát người yêu miễn phí cho con dânXem thêm ptit, chấm dứt mọi sự bất hạnh trong tình cảm, đưa những trái tim cô đơn đến gần với nhau."
630309912553195,"Mn ơi, hôm nay 19/9 tầm từ 3h-5h em đi từ đoạn trường ptit qua mỗ lao, em làm rơi mất cc toeic, ai nhặt được cho em xin lại với ạ, em xin cảm ơn ạ
Sđt:0836240905",1695124588.0,2023-09-19 18:56:28,100018026321673,[],['M ##n'],[],"Mn ơi, hôm nay 19/9 tầm từ 3h-5h em đi từ đoạn trường ptit qua mỗ lao, em làm rơi mất cc toeic, ai nhặt được cho em xin lại với ạ, em xin cảm ơn ạ
Sđt:0836240905"
629584545959065,năm nhất mình chỉ nên vào bn clb là đủ ạ?,1695006020.0,2023-09-18 10:00:20,689229743094825,[],[],[],
630307055886814,"Quang Anh‎D23 Học Viện Công Nghệ Bưu Chính Viễn Thông Hà Nội (PTIT)
19 tháng 9 lúc 18:49 ·
Tùy chọn khác",1695124152.0,2023-09-19 18:49:12,100037694629000,[],[],['PTIT'],"Quang Anh‎D23 Học Viện Công Nghệ Bưu Chính Viễn Thông Hà Nội (ptit)
19 tháng 9 lúc 18:49 ·
Tùy chọn khác"
629721705945349,Thì ra học phí cao là để trả tiền điều hòa😉,1695029219.0,2023-09-18 16:26:59,925072791895922,[],[],[],
629894322594754,"Em thấy Clb Sách flop mà các anh chị cứ đi pr ảo thế ạ...Em đi xin rv về clb công nghệ và truyền thông mà các ac cứ tag nhau cười cợt trêu đùa...em mong ac hãy để cho những đứa đang tìm nhà chúng em có những rv chất lượng, thực tế hơn đi ạ! PEACE!",1695052700.0,2023-09-18 22:58:20,874452970966523,[],[],[],
630181072566079,"Anh chị ơi thi bằng lái xe máy ở đâu vậy ạ, em ở quê cũng xa nên ko muốn về nhà thi ạ",1695103284.0,2023-09-19 13:01:24,3163198620648534,[],[],[],
